Lockdown Time,Lockup Time,cost,status£¨0 for unstable£¬1 for stable£©
2019/7/22 15:56,2019/7/22 17:20,5,1
2019/7/22 16:16,2019/7/22 17:53,5,1
2019/7/22 16:27,2019/7/22 17:18,0,1
2019/7/22 17:01,2019/7/22 17:59,0,1
2019/7/22 18:28,2019/7/22 18:30,0,0
2019/7/23 7:40,2019/7/23 19:25,15,1
2019/7/23 7:48,2019/7/23 17:35,10,1
2019/7/23 8:03,2019/7/23 18:00,10,1
2019/7/23 8:05,2019/7/24 12:50,20,1
2019/7/23 8:11,2019/7/23 17:04,10,1
2019/7/23 8:14,2019/7/23 17:14,10,1
2019/7/23 8:14,2019/7/23 18:48,15,1
2019/7/23 8:23,2019/7/23 8:42,0,1
2019/7/23 8:24,2019/7/23 17:47,10,1
2019/7/23 8:24,2019/7/23 14:55,10,1
2019/7/23 8:28,2019/7/23 11:45,5,1
2019/7/23 8:28,2019/7/23 11:45,5,1
2019/7/23 8:29,2019/7/24 10:21,20,1
2019/7/23 8:29,2019/7/23 17:57,10,1
2019/7/23 8:30,2019/7/23 17:50,10,1
2019/7/23 8:31,2019/7/23 8:40,0,1
2019/7/23 8:32,2019/7/23 17:53,10,1
2019/7/23 8:32,2019/7/23 8:32,0,1
2019/7/23 8:33,2019/7/23 17:50,10,1
2019/7/23 8:34,2019/7/23 17:40,10,0
2019/7/23 8:34,2019/7/23 17:54,10,1
2019/7/23 8:37,2019/7/23 17:40,10,1
2019/7/23 8:37,2019/7/23 18:59,15,1
2019/7/23 8:40,2019/7/23 10:40,5,1
2019/7/23 8:41,2019/7/23 17:33,10,1
2019/7/23 8:41,2019/7/23 18:12,10,1
2019/7/23 8:41,2019/7/23 17:08,10,1
2019/7/23 8:42,2019/7/23 18:23,10,1
2019/7/23 8:44,2019/7/23 18:18,10,1
2019/7/23 8:44,2019/7/23 17:35,0,1
2019/7/23 8:45,2019/7/23 12:27,5,1
2019/7/23 8:45,2019/7/23 12:05,5,1
2019/7/23 8:46,2019/7/23 17:57,10,1
2019/7/23 8:47,2019/7/23 18:29,10,1
2019/7/23 8:48,2019/7/23 17:23,10,1
2019/7/23 8:48,2019/7/23 22:00,15,1
2019/7/23 8:51,2019/7/23 11:33,5,1
2019/7/23 8:53,2019/7/23 18:01,10,1
2019/7/23 8:57,2019/7/23 17:39,10,1
2019/7/23 8:58,2019/7/23 18:08,10,1
2019/7/23 8:59,2019/7/23 18:07,10,1
2019/7/23 8:59,2019/7/23 12:24,5,1
2019/7/23 9:01,2019/7/23 10:22,5,1
2019/7/23 9:01,2019/7/23 13:19,5,1
2019/7/23 9:08,2019/7/23 13:36,5,1
2019/7/23 9:08,2019/7/23 17:44,10,1
2019/7/23 9:10,2019/7/23 18:20,10,1
2019/7/23 9:10,2019/7/23 17:25,10,1
2019/7/23 9:12,2019/7/23 19:04,10,1
2019/7/23 9:18,2019/7/23 18:12,10,1
2019/7/23 9:20,2019/7/23 20:32,15,1
2019/7/23 9:22,2019/7/23 11:53,5,1
2019/7/23 9:22,2019/7/23 17:43,10,1
2019/7/23 9:23,2019/7/23 17:07,10,1
2019/7/23 9:23,2019/7/23 17:29,10,1
2019/7/23 9:25,2019/7/23 18:11,10,1
2019/7/23 9:26,2019/7/23 12:34,5,1
2019/7/23 9:30,2019/7/23 17:45,10,1
2019/7/23 9:45,2019/7/23 17:48,10,1
2019/7/23 10:15,2019/7/23 10:38,0,0
2019/7/23 10:17,2019/7/23 14:09,5,1
2019/7/23 10:20,2019/7/23 17:11,10,0
2019/7/23 10:23,2019/7/23 14:47,5,1
2019/7/23 10:46,2019/7/23 17:53,10,1
2019/7/23 11:30,2019/7/23 11:39,0,1
2019/7/23 11:35,2019/7/23 18:20,10,1
2019/7/23 11:58,2019/7/23 17:14,10,1
2019/7/23 12:01,2019/7/23 17:36,10,1
2019/7/23 12:33,2019/7/23 19:33,0,1
2019/7/23 12:48,2019/7/23 22:36,10,1
2019/7/23 12:51,2019/7/23 17:11,5,0
2019/7/23 12:56,2019/7/23 15:41,5,1
2019/7/23 13:20,2019/7/23 18:35,10,1
2019/7/23 13:25,2019/7/23 17:31,5,1
2019/7/23 13:30,2019/7/23 18:24,5,0
2019/7/23 13:40,2019/7/23 18:35,5,1
2019/7/23 13:47,2019/7/23 13:47,0,1
2019/7/23 15:15,2019/7/23 17:52,5,1
2019/7/23 15:28,2019/7/23 19:03,5,1
2019/7/23 15:39,2019/7/23 15:41,0,0
2019/7/23 15:41,2019/7/23 17:48,5,1
2019/7/23 16:07,2019/7/23 16:07,0,1
2019/7/23 16:53,2019/7/23 17:50,0,1
2019/7/24 7:40,2019/7/24 18:11,15,1
2019/7/24 7:49,2019/7/24 17:35,10,1
2019/7/24 7:50,2019/7/24 17:34,10,1
2019/7/24 7:54,2019/7/24 17:04,10,1
2019/7/24 8:03,2019/7/24 17:04,10,1
2019/7/24 8:08,2019/7/24 17:49,10,1
2019/7/24 8:15,2019/7/24 17:16,10,1
2019/7/24 8:16,2019/7/24 17:51,10,1
2019/7/24 8:17,2019/7/24 16:46,10,1
2019/7/24 8:18,2019/7/24 17:48,10,1
2019/7/24 8:18,2019/7/24 17:47,10,1
2019/7/24 8:18,2019/7/24 17:30,10,1
2019/7/24 8:20,2019/7/24 18:26,15,1
2019/7/24 8:20,2019/7/24 11:48,5,1
2019/7/24 8:28,2019/7/24 18:09,10,1
2019/7/24 8:28,2019/7/24 21:16,15,0
2019/7/24 8:29,2019/7/24 17:09,10,1
2019/7/24 8:29,2019/7/24 17:52,0,1
2019/7/24 8:29,2019/7/24 9:12,0,1
2019/7/24 8:30,2019/7/24 11:48,5,1
2019/7/24 8:31,2019/7/24 17:55,10,1
2019/7/24 8:32,2019/7/24 17:34,10,1
2019/7/24 8:32,2019/7/24 17:15,10,1
2019/7/24 8:35,2019/7/24 17:47,10,0
2019/7/24 8:38,2019/7/24 18:56,15,1
2019/7/24 8:38,2019/7/24 17:47,10,1
2019/7/24 8:38,2019/7/24 18:21,10,1
2019/7/24 8:40,2019/7/24 17:42,10,1
2019/7/24 8:40,2019/7/24 17:39,10,1
2019/7/24 8:42,2019/7/24 18:01,10,1
2019/7/24 8:42,2019/7/24 21:13,15,1
2019/7/24 8:44,2019/7/24 18:23,10,1
2019/7/24 8:45,2019/7/24 17:33,10,1
2019/7/24 8:46,2019/7/24 17:32,10,1
2019/7/24 8:47,2019/7/24 17:42,10,1
2019/7/24 8:47,2019/7/24 11:19,5,1
2019/7/24 8:49,2019/7/24 12:03,5,1
2019/7/24 8:51,2019/7/24 17:35,0,1
2019/7/24 8:51,2019/7/24 18:42,10,1
2019/7/24 8:52,2019/7/24 17:55,10,1
2019/7/24 8:52,2019/7/24 18:22,10,1
2019/7/24 8:54,2019/7/24 17:38,10,1
2019/7/24 8:55,2019/7/24 17:12,10,1
2019/7/24 8:55,2019/7/24 16:22,10,1
2019/7/24 9:01,2019/7/24 21:31,15,1
2019/7/24 9:04,2019/7/24 12:10,5,1
2019/7/24 9:06,2019/7/24 18:13,10,1
2019/7/24 9:08,2019/7/24 18:01,10,1
2019/7/24 9:10,2019/7/24 13:17,5,1
2019/7/24 9:13,2019/7/24 11:49,5,1
2019/7/24 9:15,2019/7/24 17:54,10,1
2019/7/24 9:16,2019/7/24 18:06,10,1
2019/7/24 9:25,2019/7/24 9:29,0,1
2019/7/24 9:26,2019/7/24 18:40,10,1
2019/7/24 9:27,2019/7/24 10:47,5,1
2019/7/24 9:28,2019/7/24 17:06,10,1
2019/7/24 9:30,2019/7/24 18:56,10,1
2019/7/24 9:31,2019/7/24 17:23,10,0
2019/7/24 9:43,2019/7/24 17:36,10,0
2019/7/24 9:47,2019/7/24 9:48,0,0
2019/7/24 9:48,2019/7/24 9:49,0,0
2019/7/24 9:50,2019/7/24 9:50,0,0
2019/7/24 9:53,2019/7/24 17:55,10,1
2019/7/24 10:06,2019/7/24 10:09,0,0
2019/7/24 10:09,2019/7/24 10:10,0,0
2019/7/24 10:24,2019/7/24 17:37,10,1
2019/7/24 10:54,2019/7/24 14:22,5,1
2019/7/24 11:47,2019/7/24 17:07,10,1
2019/7/24 12:06,2019/7/24 16:05,5,1
2019/7/24 12:23,2019/7/24 15:46,5,1
2019/7/24 12:26,2019/7/24 18:08,10,1
2019/7/24 12:41,2019/7/24 17:49,10,1
2019/7/24 12:42,2019/7/24 16:31,5,1
2019/7/24 12:55,2019/7/24 17:12,5,1
2019/7/24 14:47,2019/7/24 15:47,0,0
2019/7/24 15:48,2019/7/24 20:08,5,1
2019/7/24 19:20,2019/7/24 19:25,0,0
2019/7/24 19:29,2019/7/24 19:34,0,0
2019/7/25 7:48,2019/7/25 17:45,10,1
2019/7/25 8:05,2019/7/25 18:03,10,1
2019/7/25 8:10,2019/7/25 17:16,10,1
2019/7/25 8:10,2019/7/25 18:25,15,1
2019/7/25 8:12,2019/7/25 18:44,15,1
2019/7/25 8:13,2019/7/25 18:19,15,1
2019/7/25 8:14,2019/7/25 18:54,15,1
2019/7/25 8:16,2019/7/25 16:04,10,1
2019/7/25 8:17,2019/7/25 17:35,10,1
2019/7/25 8:19,2019/7/25 9:44,5,1
2019/7/25 8:21,2019/7/25 18:06,10,1
2019/7/25 8:24,2019/7/25 17:50,10,0
2019/7/25 8:26,2019/7/25 17:15,10,1
2019/7/25 8:26,2019/7/25 17:42,10,0
2019/7/25 8:29,2019/7/25 11:45,5,1
2019/7/25 8:29,2019/7/25 11:58,5,1
2019/7/25 8:31,2019/7/25 17:54,10,1
2019/7/25 8:32,2019/7/25 17:07,10,1
2019/7/25 8:32,2019/7/25 17:50,10,1
2019/7/25 8:32,2019/7/25 9:34,5,1
2019/7/25 8:33,2019/7/25 17:40,10,1
2019/7/25 8:35,2019/7/25 9:30,0,1
2019/7/25 8:36,2019/7/25 18:22,10,1
2019/7/25 8:38,2019/7/25 17:36,10,1
2019/7/25 8:38,2019/7/25 17:49,10,1
2019/7/25 8:38,2019/7/25 12:00,5,1
2019/7/25 8:39,2019/7/25 17:50,10,1
2019/7/25 8:40,2019/7/25 17:32,10,1
2019/7/25 8:43,2019/7/25 18:12,10,1
2019/7/25 8:44,2019/7/25 17:15,10,1
2019/7/25 8:45,2019/7/25 17:37,0,1
2019/7/25 8:46,2019/7/25 19:56,15,1
2019/7/25 8:46,2019/7/25 18:02,10,1
2019/7/25 8:48,2019/7/25 15:21,10,1
2019/7/25 8:50,2019/7/25 16:36,10,1
2019/7/25 8:51,2019/7/25 18:07,10,1
2019/7/25 8:51,2019/7/25 12:42,5,1
2019/7/25 8:51,2019/7/25 18:34,10,1
2019/7/25 8:52,2019/7/25 13:33,5,1
2019/7/25 8:52,2019/7/25 23:42,15,1
2019/7/25 8:53,2019/7/25 8:59,0,1
2019/7/25 8:53,2019/7/25 15:04,10,1
2019/7/25 8:55,2019/7/25 17:48,10,1
2019/7/25 8:57,2019/7/25 9:47,0,1
2019/7/25 8:57,2019/7/25 18:10,10,1
2019/7/25 8:58,2019/7/25 10:31,5,1
2019/7/25 8:59,2019/7/25 11:16,5,0
2019/7/25 9:00,2019/7/25 16:55,10,1
2019/7/25 9:00,2019/7/25 18:06,10,1
2019/7/25 9:02,2019/7/25 18:10,10,1
2019/7/25 9:03,2019/7/25 10:14,5,1
2019/7/25 9:05,2019/7/25 21:47,15,1
2019/7/25 9:07,2019/7/25 16:28,10,1
2019/7/25 9:11,2019/7/25 10:17,5,1
2019/7/25 9:13,2019/7/25 9:13,0,0
2019/7/25 9:14,2019/7/25 18:14,10,1
2019/7/25 9:15,2019/7/25 9:16,0,0
2019/7/25 9:16,2019/7/25 17:09,10,1
2019/7/25 9:27,2019/7/25 11:54,0,0
2019/7/25 9:29,2019/7/25 19:04,10,0
2019/7/25 9:34,2019/7/25 18:47,10,1
2019/7/25 9:37,2019/7/25 11:36,5,1
2019/7/25 10:02,2019/7/25 11:14,5,1
2019/7/25 10:04,2019/7/25 19:06,10,1
2019/7/25 10:08,2019/7/25 17:32,10,1
2019/7/25 10:30,2019/7/25 21:26,15,1
2019/7/25 11:15,2019/7/25 18:24,10,1
2019/7/25 11:19,2019/7/25 18:54,10,1
2019/7/25 11:43,2019/7/25 13:01,5,1
2019/7/25 12:54,2019/7/25 17:22,5,1
2019/7/25 13:06,2019/7/25 17:27,5,1
2019/7/25 13:08,2019/7/25 14:06,0,1
2019/7/25 13:25,2019/7/25 17:25,5,1
2019/7/25 13:26,2019/7/25 14:18,0,1
2019/7/25 13:26,2019/7/25 18:44,10,1
2019/7/25 13:29,2019/7/25 18:14,5,1
2019/7/25 13:41,2019/7/25 18:26,5,0
2019/7/25 13:50,2019/7/25 18:41,5,0
2019/7/25 14:30,2019/7/25 14:56,0,1
2019/7/25 14:55,2019/7/25 18:04,5,1
2019/7/25 15:27,2019/7/25 17:34,5,1
2019/7/25 15:46,2019/7/25 18:40,5,1
2019/7/25 16:15,2019/7/25 17:36,5,1
2019/7/25 21:19,2019/7/25 21:19,0,0
2019/7/26 7:29,2019/7/26 17:09,10,1
2019/7/26 7:44,2019/7/26 17:33,10,1
2019/7/26 7:48,2019/7/26 17:42,10,1
2019/7/26 7:53,2019/7/26 17:03,10,1
2019/7/26 8:00,2019/7/26 17:36,10,1
2019/7/26 8:09,2019/7/26 17:09,10,1
2019/7/26 8:11,2019/7/26 17:44,10,0
2019/7/26 8:12,2019/7/26 19:21,15,1
2019/7/26 8:15,2019/7/26 17:03,10,1
2019/7/26 8:18,2019/7/26 17:36,10,1
2019/7/26 8:19,2019/7/26 16:53,10,1
2019/7/26 8:19,2019/7/26 17:45,10,1
2019/7/26 8:19,2019/7/26 17:39,10,0
2019/7/26 8:20,2019/7/26 17:36,10,1
2019/7/26 8:22,2019/7/26 9:44,5,0
2019/7/26 8:24,2019/7/26 18:19,0,1
2019/7/26 8:25,2019/7/26 18:27,15,1
2019/7/26 8:28,2019/7/26 17:16,10,1
2019/7/26 8:30,2019/7/26 11:43,5,1
2019/7/26 8:31,2019/7/26 17:47,10,0
2019/7/26 8:31,2019/7/26 18:27,10,0
2019/7/26 8:31,2019/7/26 17:39,10,1
2019/7/26 8:31,2019/7/26 17:55,10,1
2019/7/26 8:31,2019/7/26 9:04,0,1
2019/7/26 8:32,2019/7/26 16:10,10,1
2019/7/26 8:34,2019/7/26 17:50,0,0
2019/7/26 8:34,2019/7/26 18:57,15,1
2019/7/26 8:36,2019/7/26 17:14,10,1
2019/7/26 8:38,2019/7/26 17:55,0,0
2019/7/26 8:40,2019/7/26 17:30,10,1
2019/7/26 8:41,2019/7/26 17:42,10,1
2019/7/26 8:42,2019/7/26 10:14,5,1
2019/7/26 8:43,2019/7/26 18:02,10,0
2019/7/26 8:44,2019/7/26 18:36,10,1
2019/7/26 8:45,2019/7/26 18:12,10,1
2019/7/26 8:46,2019/7/26 18:08,10,1
2019/7/26 8:46,2019/7/26 9:37,0,1
2019/7/26 8:48,2019/7/26 17:13,10,1
2019/7/26 8:50,2019/7/26 19:19,15,1
2019/7/26 8:53,2019/7/26 15:31,10,1
2019/7/26 8:54,2019/7/26 9:45,0,1
2019/7/26 8:54,2019/7/26 17:33,0,1
2019/7/26 8:55,2019/7/26 18:18,0,1
2019/7/26 8:55,2019/7/26 18:29,10,1
2019/7/26 8:57,2019/7/26 12:34,5,1
2019/7/26 9:02,2019/7/26 11:44,5,0
2019/7/26 9:04,2019/7/26 15:33,10,1
2019/7/26 9:12,2019/7/26 13:39,5,1
2019/7/26 9:14,2019/7/26 18:00,10,1
2019/7/26 9:16,2019/7/26 18:14,10,1
2019/7/26 9:17,2019/7/26 11:35,5,1
2019/7/26 9:17,2019/7/26 12:56,5,1
2019/7/26 9:19,2019/7/26 10:55,5,0
2019/7/26 9:20,2019/7/26 11:43,5,1
2019/7/26 9:23,2019/7/26 11:47,5,1
2019/7/26 9:28,2019/7/26 14:50,10,0
2019/7/26 9:30,2019/7/26 12:33,5,1
2019/7/26 9:30,2019/7/26 14:06,5,0
2019/7/26 9:31,2019/7/26 19:12,10,1
2019/7/26 9:33,2019/7/26 14:24,5,1
2019/7/26 9:37,2019/7/26 17:43,10,0
2019/7/26 9:37,2019/7/26 19:34,10,1
2019/7/26 9:54,2019/7/26 19:31,10,0
2019/7/26 10:03,2019/7/26 12:04,5,1
2019/7/26 10:11,2019/7/26 10:11,0,0
2019/7/26 10:14,2019/7/26 17:43,10,1
2019/7/26 11:02,2019/7/26 17:14,10,0
2019/7/26 11:36,2019/7/26 18:10,0,1
2019/7/26 11:47,2019/7/26 17:53,10,1
2019/7/26 12:12,2019/7/26 16:00,5,1
2019/7/26 12:15,2019/7/26 18:00,10,1
2019/7/26 12:18,2019/7/26 18:18,10,1
2019/7/26 12:35,2019/7/26 17:20,5,1
2019/7/26 12:36,2019/7/26 18:32,10,1
2019/7/26 12:48,2019/7/26 17:11,5,0
2019/7/26 13:08,2019/7/26 18:26,10,0
2019/7/26 13:50,2019/7/26 13:50,0,0
2019/7/26 13:55,2019/7/26 16:18,5,1
2019/7/26 14:38,2019/7/26 15:14,0,0
2019/7/26 15:19,2019/7/26 16:59,5,0
2019/7/26 19:07,2019/7/26 19:20,0,0
2019/7/27 8:16,2019/7/27 12:50,5,0
2019/7/27 8:25,2019/7/27 16:23,10,0
2019/7/27 8:49,2019/7/27 16:05,10,0
2019/7/27 8:54,2019/7/27 16:05,0,1
2019/7/27 8:55,2019/7/27 13:37,0,0
2019/7/27 9:05,2019/7/27 11:33,5,0
2019/7/27 10:18,2019/7/27 14:32,5,0
2019/7/27 10:41,2019/7/27 10:56,0,1
2019/7/27 11:46,2019/7/27 16:18,5,0
2019/7/27 13:51,2019/7/27 15:19,5,0
2019/7/27 14:20,2019/7/27 14:20,0,1
2019/7/27 15:52,2019/7/27 16:35,0,0
2019/7/27 16:00,2019/7/27 17:56,5,0
2019/7/29 7:38,2019/7/29 17:09,10,1
2019/7/29 7:44,2019/7/29 17:22,10,1
2019/7/29 7:44,2019/7/29 17:05,10,1
2019/7/29 7:54,2019/7/29 17:32,10,0
2019/7/29 7:59,2019/7/29 17:37,10,0
2019/7/29 8:01,2019/7/29 18:32,15,1
2019/7/29 8:08,2019/7/29 11:11,5,1
2019/7/29 8:08,2019/7/29 18:07,10,1
2019/7/29 8:08,2019/7/29 21:23,15,0
2019/7/29 8:12,2019/7/29 14:25,10,0
2019/7/29 8:16,2019/7/29 10:08,5,0
2019/7/29 8:17,2019/7/29 17:10,10,1
2019/7/29 8:17,2019/7/29 21:14,15,1
2019/7/29 8:20,2019/7/29 10:55,5,1
2019/7/29 8:23,2019/7/29 18:51,15,1
2019/7/29 8:23,2019/7/29 12:06,5,1
2019/7/29 8:24,2019/7/29 21:18,15,1
2019/7/29 8:24,2019/7/29 18:38,15,0
2019/7/29 8:25,2019/7/29 18:51,15,0
2019/7/29 8:26,2019/7/29 10:28,5,1
2019/7/29 8:27,2019/7/29 11:36,5,1
2019/7/29 8:27,2019/7/29 17:24,10,0
2019/7/29 8:28,2019/7/29 11:48,5,1
2019/7/29 8:29,2019/7/29 17:39,10,0
2019/7/29 8:31,2019/7/29 8:32,0,0
2019/7/29 8:32,2019/7/29 17:19,10,0
2019/7/29 8:32,2019/7/29 17:38,10,1
2019/7/29 8:32,2019/7/29 17:33,10,0
2019/7/29 8:33,2019/7/29 18:27,10,0
2019/7/29 8:36,2019/7/29 15:31,10,1
2019/7/29 8:36,2019/7/29 11:46,5,1
2019/7/29 8:36,2019/7/29 15:16,10,0
2019/7/29 8:36,2019/7/29 17:30,10,1
2019/7/29 8:37,2019/7/29 11:37,5,1
2019/7/29 8:37,2019/7/29 17:47,10,0
2019/7/29 8:38,2019/7/29 8:39,0,1
2019/7/29 8:41,2019/7/29 8:43,0,0
2019/7/29 8:41,2019/7/29 9:26,0,1
2019/7/29 8:41,2019/7/29 18:00,10,0
2019/7/29 8:41,2019/7/29 17:43,10,1
2019/7/29 8:42,2019/7/29 17:48,10,0
2019/7/29 8:42,2019/7/29 17:16,10,1
2019/7/29 8:43,2019/7/29 17:08,10,1
2019/7/29 8:43,2019/7/29 18:14,10,0
2019/7/29 8:43,2019/7/29 8:50,0,0
2019/7/29 8:44,2019/7/30 0:44,15,0
2019/7/29 8:44,2019/7/29 18:26,10,0
2019/7/29 8:45,2019/7/29 10:10,5,0
2019/7/29 8:47,2019/7/29 18:35,10,1
2019/7/29 8:48,2019/7/29 8:49,0,0
2019/7/29 8:48,2019/7/29 18:39,10,0
2019/7/29 8:48,2019/7/29 17:35,10,0
2019/7/29 8:49,2019/7/29 18:52,0,1
2019/7/29 8:49,2019/7/29 17:34,10,0
2019/7/29 8:49,2019/7/29 8:50,0,0
2019/7/29 8:50,2019/7/29 17:43,10,0
2019/7/29 8:51,2019/7/29 12:52,0,1
2019/7/29 8:51,2019/7/29 18:10,10,1
2019/7/29 8:52,2019/7/29 17:41,10,0
2019/7/29 8:53,2019/7/29 18:08,10,1
2019/7/29 8:54,2019/7/29 12:04,5,1
2019/7/29 8:56,2019/7/29 11:45,5,1
2019/7/29 8:58,2019/7/29 8:59,0,0
2019/7/29 9:00,2019/7/29 17:51,10,0
2019/7/29 9:01,2019/7/29 18:41,10,0
2019/7/29 10:14,2019/7/29 18:12,0,1
2019/7/29 10:21,2019/7/29 11:10,0,0
2019/7/29 10:25,2019/7/29 13:31,5,1
2019/7/29 11:02,2019/7/29 18:04,10,0
2019/7/29 11:10,2019/7/29 17:21,10,1
2019/7/29 11:33,2019/7/29 14:21,5,0
2019/7/29 11:44,2019/7/29 18:09,10,1
2019/7/29 11:59,2019/7/29 15:16,5,0
2019/7/29 12:23,2019/7/29 19:16,10,0
2019/7/29 12:26,2019/7/29 13:43,5,1
2019/7/29 12:36,2019/7/29 17:17,5,1
2019/7/29 13:01,2019/7/29 13:59,0,1
2019/7/29 13:05,2019/7/29 17:22,5,1
2019/7/29 13:05,2019/7/29 18:38,10,1
2019/7/29 13:11,2019/7/29 17:17,5,1
2019/7/29 13:18,2019/7/29 13:19,0,0
2019/7/29 13:37,2019/7/29 20:09,10,0
2019/7/29 13:56,2019/7/29 14:54,0,1
2019/7/29 14:07,2019/7/29 17:50,5,1
2019/7/29 14:32,2019/7/29 15:13,0,0
2019/7/29 14:45,2019/7/29 18:32,5,0
2019/7/29 14:56,2019/7/29 15:52,0,1
2019/7/29 16:13,2019/7/29 16:14,0,0
2019/7/29 16:27,2019/7/29 16:28,0,0
2019/7/30 7:18,2019/7/30 16:23,10,1
2019/7/30 7:39,2019/7/30 7:43,0,1
2019/7/30 7:48,2019/7/30 7:50,0,0
2019/7/30 7:51,2019/7/30 7:59,0,1
2019/7/30 7:51,2019/7/30 17:37,10,0
2019/7/30 7:54,2019/7/30 7:58,0,0
2019/7/30 8:03,2019/7/30 8:07,0,0
2019/7/30 8:04,2019/7/30 8:09,0,1
2019/7/30 8:07,2019/7/30 17:51,10,1
2019/7/30 8:08,2019/7/30 8:10,0,0
2019/7/30 8:09,2019/7/30 17:20,10,1
2019/7/30 8:14,2019/7/30 8:31,0,1
2019/7/30 8:14,2019/7/30 8:16,0,0
2019/7/30 8:16,2019/7/30 17:07,10,1
2019/7/30 8:18,2019/7/30 8:20,0,0
2019/7/30 8:21,2019/7/30 12:26,5,1
2019/7/30 8:21,2019/7/30 17:38,10,0
2019/7/30 8:24,2019/7/30 11:55,5,1
2019/7/30 8:25,2019/7/30 8:28,0,1
2019/7/30 8:25,2019/7/30 8:26,0,0
2019/7/30 8:27,2019/7/30 8:30,0,1
2019/7/30 8:28,2019/7/30 8:29,0,1
2019/7/30 8:28,2019/7/30 8:31,0,0
2019/7/30 8:29,2019/7/30 8:30,0,0
2019/7/30 8:32,2019/7/30 8:34,0,0
2019/7/30 8:32,2019/7/30 18:28,10,1
2019/7/30 8:32,2019/7/30 8:46,0,0
2019/7/30 8:33,2019/7/30 16:01,10,1
2019/7/30 8:34,2019/7/30 9:29,0,1
2019/7/30 8:34,2019/7/30 18:11,10,0
2019/7/30 8:34,2019/7/30 16:44,10,1
2019/7/30 8:38,2019/7/30 8:39,0,1
2019/7/30 8:38,2019/7/30 8:42,0,1
2019/7/30 8:39,2019/7/30 9:00,0,0
2019/7/30 8:41,2019/7/30 18:17,10,0
2019/7/30 8:41,2019/7/30 14:56,10,0
2019/7/30 8:42,2019/7/30 18:16,10,1
2019/7/30 8:43,2019/7/30 18:41,10,1
2019/7/30 8:44,2019/7/30 8:48,0,0
2019/7/30 8:44,2019/7/30 18:28,10,1
2019/7/30 8:45,2019/7/30 17:10,10,0
2019/7/30 8:45,2019/7/30 8:47,0,1
2019/7/30 8:47,2019/7/30 17:44,10,0
2019/7/30 8:47,2019/7/30 18:12,10,1
2019/7/30 8:47,2019/7/30 10:02,5,1
2019/7/30 8:53,2019/7/30 18:19,0,1
2019/7/30 8:53,2019/7/30 17:41,10,0
2019/7/30 8:55,2019/7/30 17:44,10,0
2019/7/30 8:56,2019/7/30 12:00,5,1
2019/7/30 8:57,2019/7/30 8:59,0,0
2019/7/30 8:57,2019/7/30 17:10,10,1
2019/7/30 9:00,2019/7/30 9:04,0,0
2019/7/30 9:00,2019/7/30 9:03,0,1
2019/7/30 9:01,2019/7/30 18:11,10,1
2019/7/30 9:01,2019/7/30 17:43,10,0
2019/7/30 9:01,2019/7/30 9:02,0,1
2019/7/30 9:03,2019/7/30 18:01,10,1
2019/7/30 9:04,2019/7/30 20:58,15,0
2019/7/30 9:17,2019/7/30 9:20,0,0
2019/7/30 9:27,2019/7/30 18:27,10,0
2019/7/30 9:33,2019/7/30 17:57,10,0
2019/7/30 10:13,2019/7/30 10:15,0,1
2019/7/30 12:01,2019/7/30 12:30,0,1
2019/7/30 12:16,2019/7/30 12:18,0,0
2019/7/30 12:21,2019/7/30 16:47,5,1
2019/7/30 12:32,2019/7/30 17:32,10,1
2019/7/30 12:52,2019/7/30 17:15,5,1
2019/7/30 13:01,2019/7/30 18:43,10,0
2019/7/30 14:04,2019/7/30 14:07,0,1
2019/7/30 14:39,2019/7/30 19:41,10,1
2019/7/30 16:11,2019/7/30 19:01,5,0
2019/7/30 17:12,2019/7/30 17:14,0,0
2019/7/30 17:13,2019/7/30 17:14,0,1
2019/7/30 17:16,2019/7/30 17:16,0,0
2019/7/30 20:11,2019/7/30 20:14,0,0
2019/7/30 20:48,2019/7/30 20:49,0,0
2019/7/30 20:49,2019/7/30 20:49,0,0
2019/7/31 7:40,2019/7/31 7:45,0,1
2019/7/31 7:52,2019/7/31 7:55,0,1
2019/7/31 8:05,2019/7/31 16:37,10,1
2019/7/31 8:07,2019/7/31 8:08,0,1
2019/7/31 8:08,2019/7/31 17:57,10,0
2019/7/31 8:14,2019/7/31 11:41,5,1
2019/7/31 8:25,2019/7/31 8:26,0,1
2019/7/31 8:26,2019/7/31 17:42,10,1
2019/7/31 8:27,2019/7/31 16:15,10,0
2019/7/31 8:27,2019/7/31 13:45,10,0
2019/7/31 8:27,2019/7/31 8:36,0,1
2019/7/31 8:28,2019/7/31 17:10,10,1
2019/7/31 8:28,2019/7/31 8:29,0,1
2019/7/31 8:28,2019/7/31 14:26,10,1
2019/7/31 8:31,2019/7/31 18:14,10,1
2019/7/31 8:31,2019/7/31 17:04,10,1
2019/7/31 8:33,2019/7/31 14:40,10,1
2019/7/31 8:33,2019/7/31 8:42,0,1
2019/7/31 8:37,2019/7/31 19:11,15,1
2019/7/31 8:39,2019/7/31 17:43,10,0
2019/7/31 8:40,2019/7/31 8:51,0,1
2019/7/31 8:41,2019/7/31 17:34,10,1
2019/7/31 8:43,2019/7/31 8:46,0,1
2019/7/31 8:43,2019/7/31 8:45,0,1
2019/7/31 8:45,2019/7/31 8:50,0,1
2019/7/31 8:46,2019/7/31 17:56,10,1
